label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128
2,0,0,0,0,21,28,0,21,0,7,0,1,0,160,64,13,1,2,4,7,319,59,0,2,0,1,1,214,213,296,15,0,0,1,0,162,140,20,179,1,0,3,124,439,48,1,87,67,0,1,2,130,51,8,48,2,0,0,88,320,34,1,0,2,1,0,211,551,67,3,34,5,0,0,123,460,1,32,146,56,1,0,16,0,96,44,126,182,4,2,23,441,146,20,0,0,0,0,0,57,275,0,0,7,36,0,0,3,116,3,0,0,21,3,0,6,5,2,3,0,16,51,0,3,107,1,0,0
2,0,22,0,2,22,1,0,0,0,0,0,3,4,152,64,0,0,0,1,4,334,55,2,1,9,1,0,218,207,288,15,1,0,2,0,172,149,18,177,0,0,3,125,448,48,11,70,72,0,6,1,131,40,3,48,7,0,0,90,326,36,9,0,26,1,0,214,561,79,3,0,3,0,1,127,470,0,35,152,53,2,0,19,0,97,45,120,190,2,1,7,441,143,24,0,5,0,1,0,56,276,0,0,6,0,2,0,2,118,3,0,0,2,3,2,0,3,1,1,0,0,1,1,2,109,1,0,0
2,0,0,0,0,22,2,0,0,7,24,0,1,3,152,66,0,0,16,0,5,326,62,4,0,0,8,0,209,208,288,15,1,2,0,19,153,147,23,180,1,0,1,143,445,40,2,86,65,0,2,7,134,51,4,49,1,0,0,89,323,39,0,0,1,1,0,223,561,78,1,31,3,0,0,123,476,6,31,141,57,0,1,24,0,97,44,123,183,1,2,0,459,151,10,1,0,0,3,0,57,278,0,7,0,0,1,0,1,119,1,0,0,4,1,3,1,4,1,0,3,1,0,1,2,110,1,0,0
2,0,0,0,0,22,1,0,0,0,1,0,0,5,155,67,0,0,1,1,7,328,63,3,0,0,1,0,211,211,290,15,3,5,0,6,188,141,19,181,3,2,3,131,457,47,1,88,67,0,7,0,125,47,6,53,1,0,1,81,319,36,2,0,0,13,0,214,575,68,0,32,2,23,0,119,479,0,31,147,57,7,0,7,0,95,43,121,182,0,0,0,431,147,18,0,0,0,3,0,56,295,0,14,5,0,3,0,1,121,0,19,0,5,3,1,2,6,0,0,15,2,0,0,3,104,1,0,15
2,0,0,0,0,21,1,0,6,0,4,1,0,3,153,64,2,2,0,1,6,331,66,1,0,0,0,0,209,208,293,15,0,7,0,0,164,140,20,182,1,8,1,126,444,48,1,87,64,0,1,2,129,47,6,52,0,0,4,90,320,36,1,0,0,0,0,203,535,69,1,31,5,45,0,70,467,0,32,147,54,0,0,15,0,96,44,123,182,0,18,39,455,147,18,1,0,0,0,0,57,271,3,5,7,0,1,1,2,111,3,14,2,3,0,1,3,46,1,1,3,2,0,1,3,109,3,0,0
2,0,0,0,1,21,2,0,0,0,3,1,1,3,152,62,4,2,0,3,5,329,64,0,3,0,0,2,207,209,293,0,13,9,0,0,166,140,20,181,2,0,0,123,443,45,2,87,65,10,0,1,128,46,8,52,1,7,0,86,319,36,0,0,0,0,12,220,560,68,2,32,3,54,0,127,451,0,32,148,58,17,0,22,0,93,45,125,185,23,4,32,440,145,20,1,0,0,1,0,58,280,6,1,14,1,1,0,1,123,4,0,0,7,1,2,2,19,0,5,0,0,0,0,1,120,0,6,0
2,0,0,0,1,22,0,0,0,0,0,1,0,4,153,55,0,0,0,2,7,333,65,16,0,1,0,0,208,209,294,19,0,4,12,0,158,139,20,185,3,15,0,124,447,46,2,88,67,3,0,2,130,45,7,51,0,11,0,88,317,37,3,1,1,0,0,216,557,66,1,30,5,0,3,124,472,0,32,151,56,30,0,25,0,93,44,125,182,16,0,3,455,145,19,1,0,0,1,0,60,284,0,6,0,0,1,0,2,116,0,0,0,2,1,3,1,0,0,0,0,2,2,1,1,112,1,0,0
2,0,0,0,0,19,2,0,0,0,0,1,0,4,152,67,0,3,0,2,4,330,63,3,0,0,1,1,207,210,289,15,2,0,8,1,137,142,19,184,23,0,12,124,459,48,3,92,84,3,3,1,135,45,7,55,2,0,2,89,319,36,2,17,0,0,0,209,551,67,0,30,1,0,1,125,458,0,31,150,56,2,0,17,0,94,44,128,185,4,1,0,446,149,19,0,0,64,0,3,58,274,0,0,6,2,2,0,0,116,6,1,0,0,17,14,0,6,0,1,0,0,12,4,0,104,0,0,0
2,0,2,0,5,28,0,0,0,1,1,0,7,4,163,65,0,2,0,0,8,324,68,3,0,0,1,0,215,210,287,15,2,0,2,0,160,143,20,199,0,0,3,124,447,48,3,85,67,0,5,3,132,47,7,41,5,0,0,89,319,36,3,5,0,0,0,209,552,69,1,24,7,0,3,125,458,0,30,167,57,2,0,22,0,96,42,128,187,3,1,8,436,147,18,7,9,30,2,0,59,276,1,0,8,9,10,0,3,118,3,1,1,0,7,3,3,6,0,1,0,4,7,2,1,107,0,0,0
2,0,0,0,0,20,0,0,1,1,0,0,0,0,146,65,1,1,0,7,7,316,66,3,2,0,0,1,215,207,304,15,3,0,0,0,156,143,19,188,0,0,3,123,448,48,1,83,70,0,1,2,129,46,7,51,2,0,0,88,318,35,1,0,0,6,96,211,560,68,1,28,3,0,8,126,461,0,32,156,56,0,0,19,0,96,44,120,184,0,0,0,441,146,18,0,0,0,0,0,60,274,0,0,7,0,0,0,2,119,3,0,1,6,6,15,3,4,2,0,0,0,2,0,0,105,0,0,0
2,0,0,0,1,17,1,0,12,1,6,1,1,6,147,73,2,3,0,2,1,335,63,4,0,0,0,1,210,210,295,24,0,0,0,0,148,156,21,188,2,0,3,118,469,60,0,84,70,0,1,0,131,46,0,49,2,0,0,84,327,35,2,0,1,1,0,209,561,63,0,26,3,0,0,115,473,0,24,146,56,1,0,1,0,82,39,122,183,3,0,71,447,152,19,0,0,0,2,0,57,279,0,0,7,0,2,0,2,120,2,0,0,2,3,0,4,6,0,0,5,0,1,4,3,107,0,0,16
2,0,2,0,0,23,1,0,0,0,0,1,0,5,148,65,0,19,0,1,3,331,59,3,0,9,0,0,209,199,288,15,4,0,1,0,156,143,21,188,7,0,3,124,452,44,0,77,71,0,1,3,129,47,6,55,5,0,0,90,321,32,0,7,0,0,0,208,561,67,3,33,5,0,1,126,472,0,33,172,58,1,1,22,0,96,47,127,188,2,1,0,433,146,19,0,0,4,7,0,58,275,0,0,7,14,1,0,2,118,4,2,0,12,3,3,1,4,1,0,3,0,1,1,2,106,1,0,1
2,0,0,0,1,18,0,0,0,0,1,0,12,15,163,44,0,4,1,0,3,345,60,0,0,0,1,6,204,216,268,14,9,0,0,0,152,144,19,191,0,0,2,123,460,48,1,85,70,0,3,1,134,46,5,51,0,0,0,89,318,37,0,0,0,0,0,208,555,66,1,30,5,4,0,126,467,0,32,151,60,28,3,19,0,96,44,124,184,0,0,7,435,147,19,0,0,0,3,0,63,279,0,0,7,0,2,0,1,123,3,1,0,3,3,0,5,4,0,1,0,3,1,0,0,107,0,0,0
2,0,1,0,0,18,5,0,0,0,4,1,0,3,159,63,0,3,0,3,0,341,64,0,0,0,0,1,208,220,291,9,6,0,0,0,176,143,22,192,0,0,3,107,449,48,1,86,70,0,4,9,119,48,7,49,1,0,0,98,323,37,1,0,0,0,0,229,549,79,0,29,3,0,2,127,463,13,30,150,55,0,1,11,0,103,36,123,183,3,2,135,448,140,27,0,0,1,1,0,58,279,1,0,4,2,0,0,2,120,4,1,0,4,1,3,1,6,0,7,6,3,0,3,1,111,1,0,14
2,0,0,0,1,22,0,0,2,0,0,2,1,4,150,67,0,1,0,3,1,338,62,3,1,0,8,2,209,207,291,15,3,0,1,0,141,136,22,217,3,2,2,127,462,33,0,93,39,0,1,3,134,48,0,46,0,0,0,93,327,32,16,0,3,0,1,214,559,52,0,25,1,0,1,127,476,0,33,158,49,3,0,18,0,98,35,143,181,4,1,7,444,150,10,9,0,0,3,0,56,278,0,13,3,0,2,0,1,119,1,2,0,3,3,2,3,4,0,7,0,2,1,0,3,108,0,2,0
2,22,12,0,0,23,0,0,3,18,0,1,0,5,149,65,0,0,0,3,3,335,59,3,1,15,0,0,210,207,289,17,3,0,1,0,177,145,19,197,0,0,3,124,452,48,2,86,69,0,3,3,132,49,6,50,1,0,0,91,318,37,1,14,0,0,1,213,560,69,0,28,3,0,2,127,473,0,34,155,57,1,0,19,0,95,46,124,185,3,0,0,430,143,20,1,0,3,0,8,56,274,0,0,7,0,7,17,4,118,3,0,2,0,5,15,0,4,0,0,0,1,15,4,17,105,1,0,0
2,0,1,0,7,43,0,0,0,0,1,7,0,31,161,67,0,3,0,4,1,335,65,3,1,0,0,1,215,208,300,14,3,0,2,0,139,143,21,196,0,0,3,124,460,48,2,87,69,0,2,2,134,46,8,51,0,0,0,92,319,37,3,0,1,12,12,258,567,68,0,28,4,0,8,115,489,0,32,150,56,0,2,25,0,94,44,124,185,3,0,0,475,143,20,0,0,6,0,4,51,276,1,0,7,0,0,0,0,116,4,1,0,6,1,0,0,4,1,2,0,0,0,0,0,107,2,0,0
2,0,0,0,0,12,0,7,11,1,8,0,0,4,150,72,2,1,0,0,3,337,59,2,0,1,0,0,211,199,299,30,0,0,2,0,141,144,19,198,2,0,3,124,455,47,0,88,69,3,4,0,138,46,8,52,0,3,0,91,319,35,2,0,0,4,0,212,566,70,0,24,2,0,0,127,480,0,32,152,56,7,0,16,0,96,40,124,183,4,7,12,437,144,19,0,0,0,2,3,60,272,2,0,6,0,2,7,0,118,3,1,0,1,3,7,43,6,0,0,0,0,1,0,6,108,0,0,0
2,0,1,0,0,23,3,0,0,1,0,0,3,0,156,68,0,1,0,0,0,351,73,4,0,0,0,0,212,211,304,16,2,0,3,0,172,138,28,191,7,0,4,127,460,28,3,87,71,0,3,2,139,46,6,56,0,0,0,92,323,35,0,11,0,0,1,211,567,78,2,22,0,0,1,127,481,6,35,158,75,3,4,20,0,96,38,126,184,3,0,39,441,156,13,1,0,0,1,7,51,276,24,0,6,0,2,1,0,115,6,0,0,4,4,0,0,0,0,1,0,1,1,0,0,123,0,0,0
2,0,0,0,0,28,0,0,0,1,0,1,1,0,158,70,0,1,0,3,3,331,60,3,0,0,1,0,199,214,290,15,12,0,2,0,147,152,21,152,0,0,4,124,441,48,3,60,76,0,4,2,137,48,7,62,2,0,0,92,319,38,1,0,7,1,0,209,554,71,0,39,0,0,0,124,465,0,30,170,55,1,1,18,0,96,38,135,198,1,1,7,435,146,19,0,0,0,1,0,57,278,2,0,3,0,0,0,0,120,5,0,0,3,3,3,1,0,0,0,0,0,3,0,1,95,0,0,0
2,0,1,0,0,17,1,5,0,0,6,1,0,4,163,81,0,1,1,3,1,316,58,3,3,0,0,0,185,211,291,12,98,10,0,0,72,154,20,170,0,6,5,127,440,48,1,63,72,0,2,0,143,47,7,49,2,10,0,93,319,36,1,0,1,12,16,193,560,70,1,32,2,8,12,128,491,0,31,157,56,2,13,24,0,97,38,127,192,38,0,11,440,145,19,0,0,0,3,0,57,284,0,0,19,0,3,0,0,121,0,3,4,2,3,3,2,21,0,9,7,1,3,0,1,92,2,0,11
2,0,0,0,0,19,2,21,0,0,2,1,0,4,167,97,0,1,1,1,1,300,60,9,0,0,1,1,179,210,297,24,156,4,6,0,38,151,21,181,3,0,0,124,431,46,2,68,71,0,7,1,133,44,8,49,0,0,2,88,312,35,2,1,0,0,7,180,560,72,1,32,3,0,16,115,487,0,33,153,56,4,0,4,0,98,38,128,188,1,0,40,455,146,18,0,0,0,1,0,56,278,1,4,31,0,1,0,1,120,3,7,0,2,3,1,2,4,1,4,0,1,1,0,3,108,0,2,6
2,0,0,0,1,17,2,0,1,1,0,1,0,4,172,91,0,2,1,3,1,307,61,3,1,7,0,1,182,210,289,15,164,0,3,0,63,152,27,180,3,0,2,127,444,47,1,67,72,0,5,3,134,42,8,49,3,0,0,101,319,36,1,0,0,0,0,197,559,75,1,32,2,0,2,139,473,1,29,157,56,3,0,12,0,97,37,127,191,3,1,9,459,148,16,0,0,0,1,0,58,276,1,0,0,1,1,0,1,120,3,2,9,3,2,0,2,4,1,0,0,1,1,1,1,106,0,0,0
2,0,0,0,1,16,0,0,0,5,5,1,1,4,169,91,0,0,1,3,1,301,61,3,1,0,0,2,182,208,287,15,163,0,1,4,49,161,19,187,0,1,3,122,443,47,2,66,73,0,1,6,135,61,9,59,0,0,0,88,320,41,0,0,3,3,0,205,525,68,3,37,10,0,2,129,472,0,36,160,48,3,0,19,0,119,44,131,193,3,1,0,440,149,26,1,0,0,2,0,56,275,0,0,6,2,1,0,1,120,3,6,0,4,2,3,1,4,0,0,0,2,0,0,1,109,1,0,0
2,6,9,0,1,7,3,0,1,0,0,1,0,3,173,95,1,0,0,3,2,300,62,3,0,12,0,1,182,211,292,15,165,0,1,3,88,154,21,184,2,0,3,126,444,48,1,67,74,0,2,3,131,48,7,49,2,0,0,97,325,36,1,1,1,0,0,203,529,71,0,33,3,0,0,139,483,0,32,151,56,1,1,29,0,97,37,129,189,3,2,0,447,146,19,0,0,0,3,0,57,279,0,0,6,0,3,0,3,121,2,1,2,3,1,2,1,5,0,3,0,3,1,3,2,110,0,0,0
2,0,0,0,1,3,3,0,0,0,3,0,1,4,169,95,0,6,0,1,3,304,63,4,0,18,13,1,184,209,292,15,165,0,0,0,71,145,41,182,2,1,7,132,454,37,7,69,73,0,0,1,131,55,5,49,3,0,0,87,324,41,0,0,0,0,0,207,527,82,3,27,0,0,1,131,469,0,28,168,51,3,0,19,0,95,43,134,190,3,0,8,440,143,23,5,0,0,3,0,57,276,3,0,7,1,3,0,1,120,4,1,0,3,3,1,2,6,0,1,0,2,1,0,2,108,1,0,0
2,0,0,0,1,5,1,0,0,6,1,1,0,4,171,93,0,0,24,5,0,304,59,4,0,0,0,3,188,209,289,12,165,0,2,0,60,168,21,168,1,0,4,124,446,62,0,44,76,0,4,1,139,44,5,61,1,0,0,86,323,35,0,0,15,0,0,207,527,72,0,24,3,0,2,127,471,0,35,164,56,2,0,18,0,99,47,127,204,4,2,32,439,150,15,0,8,10,25,0,56,275,1,0,7,5,11,0,3,119,3,1,1,3,5,4,1,5,0,1,0,10,0,0,1,107,1,1,0
2,0,19,0,6,4,0,0,0,0,0,0,0,5,171,96,0,0,7,0,0,300,59,5,0,31,15,0,185,207,293,12,168,0,1,0,67,161,17,179,2,0,5,128,444,62,2,71,74,0,2,0,145,55,6,49,2,0,0,84,323,35,0,1,0,0,1,207,526,68,12,38,0,0,1,128,473,0,34,151,60,3,0,19,0,98,29,136,184,3,0,23,444,153,15,0,0,0,5,0,56,273,3,0,5,0,0,0,2,120,3,0,1,0,0,1,19,7,0,1,0,13,0,0,3,108,0,0,0
2,0,2,0,0,207,0,0,0,0,1,0,105,0,49,0,0,1,0,0,18,61,0,2,0,0,0,0,820,176,98,11,67,0,0,4,1168,49,14,120,62,0,3,143,134,44,1,59,57,0,4,2,24,16,9,32,7,0,0,86,135,0,5,0,1,0,0,291,532,35,1,18,3,0,1,175,582,0,16,87,25,0,1,19,0,59,25,47,16,3,1,0,409,102,15,0,0,12,19,6,44,253,3,17,7,0,3,0,17,97,4,1,0,0,0,6,0,4,1,0,0,59,0,17,4,128,1,0,0
2,0,1,0,5,12,7,4,13,1,0,1,0,7,39,102,941,1,0,2,6,0,0,0,19,0,0,0,91,3,1,10,4,0,0,0,0,36,12,9,2,0,3,64,1,3,3,12,22,0,3,3,0,36,4,20,0,0,0,2,103,70,1,0,0,0,0,12,36,79,22,15,5,1,0,8,0,176,47,63,16,1,1,8,0,78,190,39,32,0,0,22,57,271,76,190,0,0,6,0,3,176,11,30,9,0,2,0,2,31,8,80,1,1,3,7,11,0,3,230,0,1,1,7,0,0,4,198,1
1,0,1,0,1,93,0,1,92,0,0,0,1,1,39,0,166,2,2,1,3,0,0,6,1,1,0,1,68,1,72,41,161,6,3,0,1,97,72,29,1,0,0,1,37,733,288,0,6,0,0,2,53,241,222,51,1,0,0,2,124,231,39,41,1,0,0,14,0,200,486,86,9,0,0,28,18,3,139,225,17,22,0,4,0,103,22,121,31,20,127,0,126,94,80,91,0,0,3,0,96,201,4,27,15,0,3,0,1,69,3,71,0,3,3,3,21,0,0,203,10,2,2,1,46,28,5,131,3
1,9,0,0,0,201,0,0,83,143,7,7,177,4,76,2,67,66,3,1,7,1,0,3,20,0,8,2,43,0,111,13,192,0,0,7,0,194,68,25,1,0,0,1,72,557,126,0,1,0,0,4,48,143,164,27,0,0,0,6,147,108,7,38,0,0,0,13,15,94,137,56,6,0,2,27,0,10,89,182,28,2,0,11,0,110,24,132,24,2,1,10,132,127,118,132,0,0,7,0,74,192,0,25,6,0,14,0,3,48,3,39,0,13,20,1,2,3,0,172,0,0,12,0,3,15,0,33,4
1,0,30,0,2,92,0,0,0,439,23,3,24,0,71,2,0,67,0,0,7,0,3,4,1,0,0,0,31,0,0,14,75,0,1,0,0,49,11,1,0,0,3,11,238,899,6,0,6,0,4,2,83,329,206,10,0,0,0,0,182,332,48,16,7,1,0,3,94,471,1167,115,3,0,1,28,28,28,280,268,28,0,1,12,0,115,32,168,28,1,2,5,135,108,107,135,0,0,2,0,101,241,1,32,7,0,2,0,2,86,4,92,0,3,2,3,2,2,1,204,0,3,2,0,28,39,6,55,1
1,20,7,0,1,198,0,2,113,102,22,9,208,19,101,15,172,57,1,1,9,0,0,0,0,1,0,1,97,0,96,9,4,0,2,0,0,402,38,11,3,0,3,1,135,636,27,0,3,0,2,2,72,156,145,8,0,0,0,0,166,110,7,29,0,11,3,5,54,99,124,69,1,0,0,39,22,1,95,199,27,4,0,11,0,111,25,118,27,15,0,0,134,132,127,131,0,0,0,1,106,247,0,31,8,0,2,0,2,100,1,101,1,6,2,4,4,9,6,230,0,3,0,1,32,71,14,60,1
1,26,5,0,0,209,0,0,122,107,41,11,200,7,96,30,172,49,2,0,7,0,0,8,0,0,0,1,99,0,86,14,0,2,0,0,11,340,38,7,0,1,0,18,148,592,41,0,1,3,1,7,77,176,158,7,1,0,0,12,163,179,9,27,0,12,0,13,40,103,123,69,7,0,0,30,30,4,94,198,25,0,0,18,0,113,23,117,28,6,0,0,156,130,127,138,0,0,3,0,102,248,0,31,8,2,2,0,1,97,2,89,0,4,1,1,6,5,0,192,0,1,0,0,31,71,4,46,0
1,27,1,4,0,225,0,0,121,384,43,15,145,5,94,38,176,63,5,7,1,3,0,3,4,0,0,0,87,0,89,12,2,0,0,0,12,440,57,9,1,0,3,1,113,641,22,0,4,0,3,0,77,140,151,7,1,0,0,0,159,97,2,26,0,2,0,4,56,126,127,75,6,0,0,33,21,12,101,207,28,3,0,9,0,119,21,120,28,3,1,26,142,131,117,135,0,0,3,0,112,268,0,30,8,0,1,0,0,101,0,88,1,3,2,14,0,5,0,199,0,3,0,7,39,65,4,35,0
1,31,5,0,1,224,0,0,129,377,16,10,170,6,99,58,183,61,1,3,8,2,0,11,0,0,1,2,100,1,96,28,0,0,0,0,0,350,40,14,0,0,3,19,132,614,32,0,3,0,3,1,65,151,149,8,4,0,0,0,163,109,7,33,0,0,0,3,49,124,146,76,6,0,1,27,23,4,115,213,30,3,0,10,0,113,23,127,24,3,1,0,140,136,129,132,0,0,0,0,106,249,0,42,9,19,0,0,1,95,3,88,7,6,32,0,6,3,0,224,0,1,5,0,36,75,7,43,11
1,21,4,0,0,221,0,0,119,115,19,12,172,5,96,39,174,55,0,0,3,1,0,3,3,0,0,3,94,0,95,11,3,0,1,0,6,425,44,2,7,0,4,20,126,615,34,0,6,0,3,1,66,139,146,0,12,0,0,0,162,93,3,35,0,1,0,4,73,114,147,78,4,0,2,33,20,5,112,209,24,2,1,9,0,116,23,159,25,2,2,0,149,124,128,128,7,0,3,0,96,245,0,32,9,14,0,0,0,93,2,97,0,0,0,3,19,0,3,216,7,0,0,0,57,51,5,58,0
1,28,11,0,0,224,3,0,118,121,19,11,164,10,109,37,174,60,2,0,4,2,25,3,4,1,1,0,109,0,99,12,3,0,1,0,8,405,38,16,17,0,3,20,138,586,33,15,10,0,3,3,64,150,159,13,0,0,0,0,166,110,14,29,0,1,0,3,61,114,152,84,1,0,1,39,24,3,112,224,9,2,0,9,0,113,24,136,39,3,1,0,143,124,130,131,3,0,3,0,99,256,23,32,9,0,1,1,0,103,12,96,0,2,1,0,17,0,9,224,0,1,1,0,69,70,0,63,0
1,28,7,0,0,228,0,0,112,118,19,11,157,6,97,25,174,54,2,2,7,0,11,1,3,0,1,1,102,0,103,15,2,0,0,7,9,385,44,12,3,0,1,23,137,583,34,0,3,0,3,0,59,153,148,8,0,0,3,0,156,105,8,29,0,1,0,17,9,104,155,76,6,0,1,33,23,3,123,211,25,2,0,14,0,116,22,128,25,3,1,0,137,108,126,135,0,0,3,0,96,257,0,25,3,0,3,0,2,99,3,113,0,3,3,1,22,3,0,224,0,2,0,0,58,71,4,64,3
1,30,18,0,0,221,0,2,115,118,15,11,172,3,99,40,174,52,0,2,7,1,12,3,2,7,0,1,105,0,102,12,3,0,1,6,0,419,41,0,1,0,1,33,127,577,39,0,3,0,3,6,59,155,150,8,0,0,0,0,187,107,9,30,0,3,3,36,62,115,143,79,6,0,2,23,20,7,113,220,26,0,0,0,0,120,28,129,28,0,5,0,144,128,132,133,0,0,3,0,96,252,0,34,7,1,1,0,2,96,3,99,0,4,2,3,22,2,0,221,0,1,0,0,60,68,7,63,0
1,28,8,3,4,251,0,0,115,115,22,15,171,26,88,43,173,61,3,6,0,4,5,2,4,0,1,4,107,2,115,13,2,0,1,0,5,428,40,0,13,0,3,20,125,588,35,0,13,0,4,2,65,153,153,10,0,0,0,0,164,105,11,35,0,0,0,32,77,123,151,79,12,0,1,30,22,5,116,217,24,1,0,9,0,112,23,134,25,3,1,3,144,132,127,137,0,0,5,0,110,262,0,33,7,0,0,0,5,103,0,99,0,16,0,6,23,5,1,222,0,0,15,0,59,71,3,60,0
1,28,9,0,0,228,0,0,113,117,19,11,173,19,96,44,182,54,3,0,7,9,10,0,12,0,0,1,112,2,113,12,2,0,1,0,10,355,36,14,0,0,2,19,150,598,46,0,14,0,3,3,68,169,158,7,15,0,0,0,162,110,6,55,7,0,0,33,67,116,151,69,3,0,1,28,20,1,112,215,33,2,1,11,0,112,25,134,30,2,2,30,140,131,126,136,3,0,0,0,97,279,0,38,3,17,0,0,3,107,35,95,0,19,0,2,23,0,0,217,0,1,0,0,63,71,4,59,7
1,28,8,0,0,224,0,0,115,128,20,11,212,2,99,44,179,57,1,4,7,1,12,4,3,0,0,2,112,1,103,14,1,1,8,0,5,429,41,0,3,6,3,17,135,589,36,0,3,0,0,0,74,145,148,6,1,0,0,0,180,105,11,30,0,1,0,44,72,113,153,79,6,0,1,28,37,6,115,220,28,1,0,6,0,112,44,135,29,3,1,17,150,132,143,131,0,0,2,0,93,255,0,29,3,0,2,0,2,100,6,92,4,3,2,1,22,1,1,225,0,1,1,0,57,73,7,59,3
1,19,19,0,0,229,0,0,112,100,32,9,207,5,97,44,177,63,12,1,3,1,11,3,2,2,8,3,114,0,103,12,2,0,2,0,9,374,44,12,15,0,4,31,149,601,48,0,19,0,3,3,73,150,160,3,7,0,0,0,171,119,19,33,0,0,0,33,80,125,148,75,0,0,1,27,36,10,112,217,24,5,0,9,0,121,34,136,31,5,1,0,146,128,115,127,0,0,4,0,95,258,0,34,7,0,2,0,1,99,3,99,0,3,3,4,19,0,0,223,0,1,1,1,58,75,6,60,0
1,23,18,1,0,221,0,0,112,137,27,6,220,4,97,44,176,55,9,0,7,3,11,4,1,0,0,0,123,0,100,12,1,0,3,0,9,419,60,0,0,0,3,19,128,598,35,0,0,0,3,0,71,152,148,12,6,0,0,1,166,108,11,33,23,1,0,33,77,118,152,80,3,0,0,29,36,3,116,217,28,1,0,9,0,113,25,131,30,3,1,0,142,133,127,127,0,0,0,0,93,250,1,35,7,3,14,0,0,99,4,99,0,1,12,2,20,3,0,216,0,0,0,4,59,76,6,60,0
1,25,9,0,0,243,12,0,116,111,25,11,218,0,99,43,176,60,2,12,11,6,18,4,2,0,0,4,112,10,83,12,2,0,2,15,1,507,28,0,0,0,3,44,167,797,15,0,0,0,4,1,69,178,154,7,0,0,0,0,184,181,8,28,0,1,0,28,108,158,131,64,7,0,2,27,51,3,112,159,27,0,1,24,0,103,27,83,25,3,1,0,226,131,126,79,0,0,3,0,96,248,0,18,11,0,2,0,1,96,3,16,12,2,3,3,4,2,0,101,2,2,1,2,65,44,5,22,0
1,0,32,0,1,207,0,0,105,73,0,11,248,3,97,35,164,28,0,3,7,1,1,5,6,4,0,3,125,1,96,11,2,0,0,0,9,0,0,0,0,0,3,20,159,0,0,0,16,0,2,2,69,0,0,9,1,0,0,1,177,0,0,32,0,1,0,33,99,142,162,82,7,0,0,32,48,7,119,204,27,1,0,10,0,108,35,139,22,3,1,6,144,139,115,140,1,0,4,0,90,245,0,35,9,0,12,8,0,104,3,91,1,1,3,3,65,2,10,207,0,2,0,0,64,79,12,48,0
1,28,30,0,1,239,0,15,110,104,20,11,272,5,109,51,172,51,2,3,7,3,12,7,9,0,0,2,140,1,98,9,6,0,0,0,8,0,0,0,2,0,6,21,156,0,0,0,3,20,0,1,74,0,0,5,1,3,1,0,169,0,0,32,0,1,0,39,100,135,149,79,5,0,0,20,44,8,127,204,25,1,0,30,0,111,36,142,20,1,0,0,137,144,119,141,0,0,3,0,92,255,5,35,7,1,1,0,1,101,4,92,0,4,1,3,23,3,1,211,0,2,1,1,63,79,7,48,0
1,33,35,0,0,222,0,0,113,110,14,10,264,5,107,45,177,56,0,3,10,2,12,3,3,3,5,3,140,0,101,14,2,0,0,0,7,0,0,2,2,0,3,21,159,0,0,0,12,0,3,2,78,0,0,9,22,0,0,0,172,0,0,33,0,0,0,32,99,152,164,89,0,0,1,32,52,9,121,225,28,0,1,8,0,110,35,142,31,3,0,6,147,140,115,134,0,0,7,0,88,254,4,36,8,0,4,0,0,103,3,91,0,15,0,0,24,3,0,209,0,0,7,0,62,79,7,48,0
1,39,28,0,0,232,0,0,113,108,17,12,274,5,108,48,179,48,5,3,7,2,12,3,4,0,8,2,142,1,102,12,2,0,3,3,0,0,0,0,2,0,2,9,167,0,0,0,1,0,2,0,76,0,0,7,0,0,0,0,177,0,0,31,0,0,13,35,97,144,167,79,7,0,6,32,54,6,122,205,26,2,0,9,0,111,36,140,22,0,0,4,147,139,116,140,0,5,17,9,86,256,1,35,8,0,0,11,0,103,3,91,1,19,0,3,22,3,1,208,0,2,0,0,56,78,7,48,0
